"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"QT_APTOS";"QT_SECOES_PRINCIPAIS";"QT_SECOES_AGREGADAS";"QT_SECOES_NAO_INSTALADAS";"QT_TOTAL_SECOES";"QT_COMPARECIMENTO";"QT_ELEITORES_SECOES_NAO_INSTALADAS";"QT_ABSTENCOES";"ST_VOTO_EM_TRANSITO";"QT_VOTOS";"QT_VOTOS_CONCORRENTES";"QT_TOTAL_VOTOS_VALIDOS";"QT_VOTOS_NOMINAIS_VALIDOS";"QT_TOTAL_VOTOS_LEG_VALIDOS";"QT_VOTOS_LEG_VALIDOS";"QT_VOTOS_NOM_CONVR_LEG_VALIDOS";"QT_TOTAL_VOTOS_ANULADOS";"QT_VOTOS_NOMINAIS_ANULADOS";"QT_VOTOS_LEGENDA_ANULADOS";"QT_TOTAL_VOTOS_ANUL_SUBJUD";"QT_VOTOS_NOMINAIS_ANUL_SUBJUD";"QT_VOTOS_LEGENDA_ANUL_SUBJUD";"QT_VOTOS_BRANCOS";"QT_TOTAL_VOTOS_NULOS";"QT_VOTOS_NULOS";"QT_VOTOS_NULOS_TECNICOS";"QT_VOTOS_ANULADOS_APU_SEP";"HH_ULTIMA_TOTALIZACAO";"DT_ULTIMA_TOTALIZACAO"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"70459";"SANTANA DA PONTE PENSA";"70459";"SANTANA DA PONTE PENSA";187;13;"Vereador";1715;6;0;0;6;1542;0;173;"N";1542;1484;1484;1400;84;84;0;0;0;0;0;0;0;21;37;37;0;0;"18:29:24";"02/10/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"61417";"ANDRADINA";"61417";"ANDRADINA";9;13;"Vereador";44094;132;3;0;135;34450;0;9644;"N";34450;31721;31721;29995;1726;1726;0;0;0;0;0;0;0;1162;1567;1567;0;0;"14:21:36";"13/12/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"70017";"SALESÓPOLIS";"70017";"SALESÓPOLIS";112;13;"Vereador";15062;43;0;0;43;12185;0;2877;"N";12185;11007;11007;10116;891;891;0;0;0;0;0;0;0;402;776;776;0;0;"18:12:28";"02/10/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"63959";"ECHAPORÃ";"63959";"ECHAPORÃ";290;13;"Vereador";5352;16;0;0;16;4303;0;1049;"N";4303;4123;4123;3850;273;273;0;0;0;0;0;0;0;73;107;107;0;0;"19:30:39";"02/10/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";2;221;"Eleições Municipais 2016";"30/10/2016";"M";"SP";"64777";"GUARULHOS";"64777";"GUARULHOS";394;11;"Prefeito";183535;491;2;0;493;145585;0;37950;"N";145585;119309;119309;119309;0;0;0;0;0;0;0;0;0;8174;18102;18102;0;0;"20:25:46";"30/10/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";2;221;"Eleições Municipais 2016";"30/10/2016";"M";"SP";"70572";"SANTO ANDRÉ";"70572";"SANTO ANDRÉ";383;11;"Prefeito";102780;294;3;0;297;79182;0;23598;"N";79182;65702;65702;65702;0;0;0;0;0;0;0;0;0;3288;10192;10192;0;0;"19:47:40";"30/10/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";2;221;"Eleições Municipais 2016";"30/10/2016";"M";"SP";"66893";"MAUÁ";"66893";"MAUÁ";364;11;"Prefeito";72081;202;7;0;209;55454;0;16627;"N";55454;40279;40279;40279;0;0;0;0;0;0;0;0;0;3350;11825;11825;0;0;"19:41:45";"30/10/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";2;221;"Eleições Municipais 2016";"30/10/2016";"M";"SP";"70750";"SÃO BERNARDO DO CAMPO";"70750";"SÃO BERNARDO DO CAMPO";283;11;"Prefeito";75366;205;1;0;206;56056;0;19310;"N";56056;42457;42457;42457;0;0;0;0;0;0;0;0;0;2949;10650;10650;0;0;"20:19:45";"30/10/2016"
"19/01/2026";"14:01:37";2016;1;"Eleição Extraordinária";1;397;"Suplementar Meridiano 08/19";"04/08/2019";"M";"SP";"66931";"MERIDIANO";"66931";"MERIDIANO";302;11;"Prefeito";3206;11;1;0;12;2813;0;393;"N";2813;2699;2699;2699;0;0;0;0;0;0;0;0;0;43;71;71;0;0;"18:25:24";"04/08/2019"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";2;221;"Eleições Municipais 2016";"30/10/2016";"M";"SP";"71510";"SUZANO";"71510";"SUZANO";181;11;"Prefeito";113244;328;23;0;351;87229;0;26015;"N";87229;75069;75069;75069;0;0;0;0;0;0;0;0;0;4174;7986;7986;0;0;"20:41:31";"30/10/2016"
"19/01/2026";"14:01:37";2016;1;"Eleição Extraordinária";1;274;"Eleição Suplementar de Mairinque";"03/09/2017";"M";"SP";"66699";"MAIRINQUE";"66699";"MAIRINQUE";131;11;"Prefeito";36300;105;3;0;108;27775;0;8525;"N";27775;24314;24314;24314;0;0;0;0;0;0;0;0;0;1158;2303;2303;0;0;"18:30:16";"03/09/2017"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"70831";"SÃO JOÃO DA BOA VISTA";"70831";"SÃO JOÃO DA BOA VISTA";122;11;"Prefeito";67812;186;0;0;186;52644;0;15168;"N";52644;43412;43412;43412;0;0;0;0;0;0;0;0;0;2966;6266;6266;0;0;"15:31:58";"21/10/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"64939";"IBITINGA";"64939";"IBITINGA";49;11;"Prefeito";42464;121;2;0;123;33238;0;9226;"N";33238;29587;29587;29587;0;0;0;0;0;0;0;0;0;1256;2395;2395;0;0;"18:27:29";"02/10/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"72451";"VOTUPORANGA";"72451";"VOTUPORANGA";147;11;"Prefeito";68977;192;1;0;193;52780;0;16197;"N";52780;45165;45165;45165;0;0;0;0;0;0;0;0;0;2805;4810;4810;0;0;"19:14:24";"02/10/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"61042";"TARUMÃ";"61042";"TARUMÃ";15;11;"Prefeito";11087;29;0;0;29;9582;0;1505;"N";9582;9286;9286;9286;0;0;0;0;0;0;0;0;0;69;227;227;0;0;"19:55:36";"02/10/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"66397";"LIMEIRA";"66397";"LIMEIRA";66;11;"Prefeito";115978;312;12;0;324;91333;0;24645;"N";91333;76183;76183;76183;0;0;0;0;0;0;0;0;0;5146;10004;10004;0;0;"19:40:26";"02/10/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"61344";"CANITAR";"61344";"CANITAR";313;11;"Prefeito";3965;11;1;0;12;3341;0;624;"N";3341;3077;3077;3077;0;0;0;0;0;0;0;0;0;75;189;189;0;0;"17:26:06";"02/10/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"71072";"SÃO PAULO";"71072";"SÃO PAULO";255;11;"Prefeito";191027;531;0;0;531;148759;0;42268;"N";148759;125088;125088;125088;0;0;0;0;0;0;0;0;0;6841;16830;16830;0;0;"14:11:09";"26/06/2018"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"66990";"MIRACATU";"66990";"MIRACATU";218;11;"Prefeito";17404;49;2;0;51;12288;0;5116;"N";12288;11480;11480;11480;0;0;0;0;0;0;0;0;0;285;523;523;0;0;"18:26:41";"02/10/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"65358";"ITABERÁ";"65358";"ITABERÁ";53;11;"Prefeito";14198;43;10;0;53;11546;0;2652;"N";11546;10563;10563;10563;0;0;0;0;0;0;0;0;0;422;561;561;0;0;"18:17:16";"02/10/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"66435";"LINS";"66435";"LINS";67;11;"Prefeito";21258;67;1;0;68;15154;0;6104;"N";15154;13170;7323;7323;0;0;0;5847;0;0;0;0;0;705;1279;1279;0;0;"19:54:35";"18/12/2020"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"65099";"ILHABELA";"65099";"ILHABELA";132;11;"Prefeito";23401;71;1;0;72;18772;0;4629;"N";18772;17927;17927;17927;0;0;0;0;0;0;0;0;0;260;585;585;0;0;"21:30:39";"02/10/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"65455";"ITAPECERICA DA SERRA";"65455";"ITAPECERICA DA SERRA";201;11;"Prefeito";113323;311;6;0;317;90494;0;22829;"N";90494;68651;68651;68651;0;0;0;0;0;0;0;0;0;8769;13074;13074;0;0;"20:12:33";"02/10/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"72257";"VALINHOS";"72257";"VALINHOS";34;11;"Prefeito";86494;235;1;0;236;68643;0;17851;"N";68643;56427;56427;56427;0;0;0;0;0;0;0;0;0;3889;8327;8327;0;0;"20:36:35";"02/10/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"64319";"GABRIEL MONTEIRO";"64319";"GABRIEL MONTEIRO";210;11;"Prefeito";2687;8;0;0;8;2423;0;264;"N";2423;2336;2336;2336;0;0;0;0;0;0;0;0;0;14;73;73;0;0;"18:27:39";"02/10/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"61115";"ÁGUAS DE SÃO PEDRO";"61115";"ÁGUAS DE SÃO PEDRO";130;11;"Prefeito";3707;11;0;0;11;3113;0;594;"N";3113;2896;2896;2896;0;0;0;0;0;0;0;0;0;58;159;159;0;0;"18:43:03";"02/10/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"61565";"POTIM";"61565";"POTIM";190;11;"Prefeito";12198;36;2;0;38;10413;0;1785;"N";10413;5113;5113;5113;0;0;0;0;0;0;0;0;0;200;5100;5100;0;0;"19:01:52";"02/10/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"61417";"ANDRADINA";"61417";"ANDRADINA";9;11;"Prefeito";44094;132;3;0;135;34450;0;9644;"N";34450;31362;31362;31362;0;0;0;0;0;0;0;0;0;1071;2017;2017;0;0;"19:11:58";"02/10/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"61719";"AREIÓPOLIS";"61719";"AREIÓPOLIS";129;11;"Prefeito";8914;26;2;0;28;7326;0;1588;"N";7326;6934;6934;6934;0;0;0;0;0;0;0;0;0;110;282;282;0;0;"18:44:01";"02/10/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"69639";"RIBEIRÃO CORRENTE";"69639";"RIBEIRÃO CORRENTE";240;11;"Prefeito";4103;11;0;0;11;3574;0;529;"N";3574;3376;3376;3376;0;0;0;0;0;0;0;0;0;60;138;138;0;0;"17:32:36";"02/10/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"62383";"OUROESTE";"62383";"OUROESTE";302;11;"Prefeito";8042;21;0;0;21;6917;0;1125;"N";6917;6642;6642;6642;0;0;0;0;0;0;0;0;0;67;208;208;0;0;"18:46:09";"02/10/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"72311";"VARGEM GRANDE DO SUL";"72311";"VARGEM GRANDE DO SUL";229;11;"Prefeito";30789;84;0;0;84;24365;0;6424;"N";24365;22096;22096;22096;0;0;0;0;0;0;0;0;0;984;1285;1285;0;0;"18:22:23";"02/10/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"68411";"PEDREGULHO";"68411";"PEDREGULHO";155;11;"Prefeito";13915;41;0;0;41;11057;0;2858;"N";11057;10257;10257;10257;0;0;0;0;0;0;0;0;0;255;545;545;0;0;"18:50:27";"02/10/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"62634";"BURITAMA";"62634";"BURITAMA";214;11;"Prefeito";12892;37;0;0;37;10635;0;2257;"N";10635;10068;10068;10068;0;0;0;0;0;0;0;0;0;134;433;433;0;0;"17:58:06";"02/10/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"71838";"TAUBATÉ";"71838";"TAUBATÉ";141;11;"Prefeito";90084;255;5;0;260;68526;0;21558;"N";68526;59300;59300;59300;0;0;0;0;0;0;0;0;0;3152;6074;6074;0;0;"13:27:51";"06/12/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"63193";"CÁSSIA DOS COQUEIROS";"63193";"CÁSSIA DOS COQUEIROS";32;11;"Prefeito";3047;9;1;0;10;2588;0;459;"N";2588;2328;2328;2328;0;0;0;0;0;0;0;0;0;57;203;203;0;0;"14:12:31";"24/10/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"65315";"IRAPUÃ";"65315";"IRAPUÃ";207;11;"Prefeito";5731;16;0;0;16;4719;0;1012;"N";4719;4381;4381;4381;0;0;0;0;0;0;0;0;0;105;233;233;0;0;"18:20:49";"02/10/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"63037";"CÂNDIDO RODRIGUES";"63037";"CÂNDIDO RODRIGUES";139;11;"Prefeito";2605;8;0;0;8;2327;0;278;"N";2327;2204;2204;2204;0;0;0;0;0;0;0;0;0;33;90;90;0;0;"15:26:36";"30/12/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"70475";"SANTANA DE PARNAÍBA";"70475";"SANTANA DE PARNAÍBA";386;13;"Vereador";78574;211;6;0;217;66835;0;11739;"N";66835;58221;58221;54327;3894;3894;0;0;0;0;0;0;0;2634;5980;5980;0;0;"21:24:44";"02/10/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"61450";"ANHEMBI";"61450";"ANHEMBI";41;13;"Vereador";6162;19;0;0;19;4906;0;1256;"N";4906;4682;4682;4409;273;273;0;0;0;0;0;0;0;81;143;143;0;0;"13:15:30";"26/10/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"69698";"RIBEIRÃO PRETO";"69698";"RIBEIRÃO PRETO";293;13;"Vereador";72003;212;8;0;220;54622;0;17381;"N";54622;42474;42474;38938;3536;3536;0;0;0;0;0;0;0;3977;8171;8171;0;0;"13:53:25";"09/12/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"67911";"OSCAR BRESSANE";"67911";"OSCAR BRESSANE";12;13;"Vereador";2916;8;0;0;8;2539;0;377;"N";2539;2465;2465;2348;117;117;0;0;0;0;0;0;0;15;59;59;0;0;"17:49:32";"02/10/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"66397";"LIMEIRA";"66397";"LIMEIRA";66;13;"Vereador";115978;312;12;0;324;91333;0;24645;"N";91333;77506;77506;72596;4910;4910;0;0;0;0;0;0;0;5655;8172;8172;0;0;"19:40:26";"02/10/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"62693";"CABREÚVA";"62693";"CABREÚVA";59;13;"Vereador";33251;94;1;0;95;27105;0;6146;"N";27105;24662;24662;23361;1301;1301;0;0;0;0;0;0;0;1234;1209;1209;0;0;"11:52:41";"31/10/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"68179";"PARANAPANEMA";"68179";"PARANAPANEMA";301;13;"Vereador";13871;39;0;0;39;11284;0;2587;"N";11284;10610;10610;9850;760;760;0;0;0;0;0;0;0;343;331;331;0;0;"16:17:51";"28/10/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"71072";"SÃO PAULO";"71072";"SÃO PAULO";408;13;"Vereador";144660;404;4;0;408;114103;0;30557;"N";114103;89511;89511;75419;14092;14092;0;0;0;0;0;0;0;12052;12540;12540;0;0;"14:11:09";"26/06/2018"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"61310";"AMERICANA";"61310";"AMERICANA";384;13;"Vereador";91225;254;0;0;254;74769;0;16456;"N";74769;63154;63154;59493;3661;3661;0;0;0;0;0;0;0;5340;6275;6275;0;0;"19:01:44";"02/10/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"61069";"MOTUCA";"61069";"MOTUCA";385;13;"Vereador";3760;11;0;0;11;3033;0;727;"N";3033;2877;2877;2730;147;147;0;0;0;0;0;0;0;71;85;85;0;0;"18:32:38";"02/10/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"67750";"OCAUÇU";"67750";"OCAUÇU";180;13;"Vereador";3558;12;0;0;12;2949;0;609;"N";2949;2739;2739;2617;122;122;0;0;0;0;0;0;0;90;120;120;0;0;"18:58:33";"02/10/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"67830";"ORIENTE";"67830";"ORIENTE";180;13;"Vereador";5418;15;0;0;15;4706;0;712;"N";4706;4274;4274;4053;221;221;0;0;0;0;0;0;0;117;315;315;0;0;"14:19:02";"21/10/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"71072";"SÃO PAULO";"71072";"SÃO PAULO";417;13;"Vereador";118182;312;1;0;313;94752;0;23430;"N";94752;69309;69309;57308;12001;12001;0;0;0;0;0;0;0;9980;15463;15463;0;0;"14:11:09";"26/06/2018"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"71072";"SÃO PAULO";"71072";"SÃO PAULO";6;13;"Vereador";157270;442;0;0;442;117075;0;40195;"N";117075;98380;98380;81295;17085;17085;0;0;0;0;0;0;0;7596;11099;11099;0;0;"14:11:09";"26/06/2018"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"70297";"SANTA CRUZ DO RIO PARDO";"70297";"SANTA CRUZ DO RIO PARDO";114;13;"Vereador";34478;92;0;0;92;26948;0;7530;"N";26948;24640;24640;23210;1430;1430;0;0;0;0;0;0;0;1293;1015;1015;0;0;"13:22:40";"27/10/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"71250";"SARUTAIÁ";"71250";"SARUTAIÁ";94;13;"Vereador";3387;9;0;0;9;2884;0;503;"N";2884;2777;2777;2639;138;138;0;0;0;0;0;0;0;29;78;78;0;0;"12:59:44";"04/11/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"61565";"POTIM";"61565";"POTIM";190;13;"Vereador";12198;36;2;0;38;10413;0;1785;"N";10413;9701;9701;9055;646;646;0;0;0;0;0;0;0;275;437;437;0;0;"19:01:52";"02/10/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"64190";"FLOREAL";"64190";"FLOREAL";162;13;"Vereador";2862;8;0;0;8;2507;0;355;"N";2507;2405;2405;2315;90;90;0;0;0;0;0;0;0;40;62;62;0;0;"17:55:15";"02/10/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"67679";"NOVA LUZITÂNIA";"67679";"NOVA LUZITÂNIA";162;13;"Vereador";2945;8;0;0;8;2666;0;279;"N";2666;2585;2585;2511;74;74;0;0;0;0;0;0;0;21;60;60;0;0;"18:32:34";"02/10/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"71919";"TIETÊ";"71919";"TIETÊ";142;13;"Vereador";29112;82;5;0;87;23219;0;5893;"N";23219;20744;20744;19354;1390;1390;0;0;0;0;0;0;0;1140;1335;1335;0;0;"18:30:35";"01/11/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"67253";"MONTE ALEGRE DO SUL";"67253";"MONTE ALEGRE DO SUL";8;13;"Vereador";6052;17;0;0;17;5137;0;915;"N";5137;4752;4752;4456;296;296;0;0;0;0;0;0;0;146;239;239;0;0;"18:52:55";"02/10/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"69353";"QUATÁ";"69353";"QUATÁ";104;13;"Vereador";10666;34;0;0;34;8574;0;2092;"N";8574;8144;8144;7681;463;463;0;0;0;0;0;0;0;230;200;200;0;0;"14:00:22";"31/10/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"66095";"JERIQUARA";"66095";"JERIQUARA";155;13;"Vereador";3490;10;0;0;10;2976;0;514;"N";2976;2847;2847;2663;184;184;0;0;0;0;0;0;0;35;94;94;0;0;"13:56:24";"05/12/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"68373";"PEDRA BELA";"68373";"PEDRA BELA";298;13;"Vereador";5156;14;0;0;14;4339;0;817;"N";4339;4114;4114;3837;277;277;0;0;0;0;0;0;0;108;117;117;0;0;"17:20:03";"02/10/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"67016";"MIRA ESTRELA";"67016";"MIRA ESTRELA";224;13;"Vereador";2684;8;0;0;8;2264;0;420;"N";2264;2182;2182;2061;121;121;0;0;0;0;0;0;0;25;57;57;0;0;"17:56:52";"02/10/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"65935";"JACUPIRANGA";"65935";"JACUPIRANGA";228;13;"Vereador";13740;42;3;0;45;10085;0;3655;"N";10085;9504;9504;8772;732;732;0;0;0;0;0;0;0;301;280;280;0;0;"18:39:28";"02/10/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"62197";"BAURU";"62197";"BAURU";300;11;"Prefeito";76798;224;2;0;226;59443;0;17355;"N";59443;49538;49538;49538;0;0;0;0;0;0;0;0;0;3469;6436;6436;0;0;"12:12:53";"01/12/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"70793";"SÃO CARLOS";"70793";"SÃO CARLOS";121;11;"Prefeito";98727;279;3;0;282;77135;0;21592;"N";77135;66601;66601;66601;0;0;0;0;0;0;0;0;0;3176;7358;7358;0;0;"19:16:31";"02/10/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"66958";"MIGUELÓPOLIS";"66958";"MIGUELÓPOLIS";208;11;"Prefeito";17268;47;4;0;51;13649;0;3619;"N";13649;12774;12774;12774;0;0;0;0;0;0;0;0;0;285;590;590;0;0;"17:55:44";"02/10/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"62065";"ARCO-ÍRIS";"62065";"ARCO-ÍRIS";143;11;"Prefeito";2241;6;0;0;6;2037;0;204;"N";2037;1983;1983;1983;0;0;0;0;0;0;0;0;0;6;48;48;0;0;"18:17:13";"02/10/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"71412";"SILVEIRAS";"71412";"SILVEIRAS";145;11;"Prefeito";5332;16;1;0;17;4505;0;827;"N";4505;4289;4289;4289;0;0;0;0;0;0;0;0;0;61;155;155;0;0;"19:14:20";"02/10/2016"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"65498";"ITAPEVA";"65498";"ITAPEVA";53;11;"Prefeito";69478;205;2;0;207;54572;0;14906;"N";54572;50956;50956;50956;0;0;0;0;0;0;0;0;0;1291;2325;2325;0;0;"14:27:46";"10/08/2017"
"19/01/2026";"14:01:37";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"66079";"JAÚ";"66079";"JAÚ";63;11;"Prefeito";98929;273;2;0;275;78978;0;19951;"N";78978;47779;47779;47779;0;0;0;0;0;0;0;0;0;3417;27782;27782;0;0;"19:22:31";"02/10/2016"
