"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"TP_AGREMIACAO";"NR_PARTIDO";"SG_PARTIDO";"NM_PARTIDO";"NR_FEDERACAO";"NM_FEDERACAO";"SG_FEDERACAO";"DS_COMPOSICAO_FEDERACAO";"SQ_COLIGACAO";"NM_COLIGACAO";"DS_COMPOSICAO_COLIGACAO";"ST_VOTO_EM_TRANSITO";"QT_VOTOS_LEGENDA_VALIDOS";"QT_VOTOS_NOM_CONVR_LEG_VALIDOS";"QT_TOTAL_VOTOS_LEG_VALIDOS";"QT_VOTOS_NOMINAIS_VALIDOS";"QT_VOTOS_LEGENDA_ANUL_SUBJUD";"QT_VOTOS_NOMINAIS_ANUL_SUBJUD";"QT_VOTOS_LEGENDA_ANULADOS";"QT_VOTOS_NOMINAIS_ANULADOS"
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"61557";"ARAÇATUBA";61557;"ARAÇATUBA";11;13;"Vereador";"Coligação";51;"PEN";"Partido Ecológico Nacional";-1;"#NULO#";"#NULO#";"#NULO#";250000002813;"ARAÇATUBA RUMO AO FUTURO";"PEN / PP / PV";"N";12;0;12;1053;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"61018";"ADAMANTINA";61018;"ADAMANTINA";157;13;"Vereador";"Coligação";23;"PPS";"Partido Popular Socialista";-1;"#NULO#";"#NULO#";"#NULO#";250000002860;"Amor por Adamantina";"DEM / PPS / PSD";"N";17;0;17;434;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"72095";"UBATUBA";72095;"UBATUBA";144;13;"Vereador";"Coligação";54;"PPL";"Partido Pátria Livre";-1;"#NULO#";"#NULO#";"#NULO#";250000003071;"Respeito Por Ubatuba";"PMDB / PPS / PPL / PEN";"N";12;0;12;410;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"62812";"CAIEIRAS";62812;"CAIEIRAS";192;13;"Vereador";"Coligação";40;"PSB";"Partido Socialista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";250000003083;"COMPROMISSO COM O POVO";"PSB / PSL / PT";"N";641;0;641;4917;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"69671";"RIBEIRÃO PIRES";69671;"RIBEIRÃO PIRES";382;13;"Vereador";"Coligação";35;"PMB";"Partido da Mulher Brasileira";-1;"#NULO#";"#NULO#";"#NULO#";250000003213;"RIBEIRÃO PIRES DO LADO CERTO";"PMB / PDT / PHS";"N";43;0;43;155;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"62634";"BURITAMA";62634;"BURITAMA";214;13;"Vereador";"Coligação";55;"PSD";"Partido Social Democrático";-1;"#NULO#";"#NULO#";"#NULO#";250000003734;"TODOS POR BURITAMA";"PP / PSD / PMDB";"N";154;0;154;2209;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"66079";"JAÚ";66079;"JAÚ";63;11;"Prefeito";"Coligação";40;"PSB";"Partido Socialista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";250000001689;"JAHU MELHOR";"PSB / PRB / DEM / PR / PDT / PTB / PSD / PSC / PP / PMDB / SD / PPS / PROS";"N";0;0;0;34289;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"61654";"ARARAS";61654;"ARARAS";14;13;"Vereador";"Coligação";50;"PSOL";"Partido Socialismo e Liberdade";-1;"#NULO#";"#NULO#";"#NULO#";250000002348;"O POVO NA CÂMARA";"PTN / PSOL";"N";37;0;37;557;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"70971";"SÃO JOSÉ DO RIO PRETO";70971;"SÃO JOSÉ DO RIO PRETO";267;13;"Vereador";"Coligação";43;"PV";"Partido Verde";-1;"#NULO#";"#NULO#";"#NULO#";250000005122;"PMB-PSD-PTN-PV";"PMB / PSD / PTN / PV";"N";41;0;41;1580;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"65374";"ITAÍ";65374;"ITAÍ";301;13;"Vereador";"Coligação";15;"PMDB";"Partido do Movimento Democrático Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";250000005146;"ITAI DE CARA NOVA";"PMDB / PT";"N";104;0;104;1148;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"61859";"AVAÍ";61859;"AVAÍ";300;13;"Vereador";"Coligação";31;"PHS";"Partido Humanista da Solidariedade";-1;"#NULO#";"#NULO#";"#NULO#";250000005362;"Um novo caminho";"PHS / SD";"N";22;0;22;75;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"67130";"MOGI DAS CRUZES";67130;"MOGI DAS CRUZES";319;13;"Vereador";"Coligação";28;"PRTB";"Partido Renovador Trabalhista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";250000006081;"UNIDOS POR MOGI";"PTB / PROS / PMB / PTN / PRTB";"N";3;0;3;44;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"61220";"ALUMÍNIO";61220;"ALUMÍNIO";131;13;"Vereador";"Coligação";77;"SD";"Solidariedade";-1;"#NULO#";"#NULO#";"#NULO#";250000006188;"PPS e SD";"PPS / SD";"N";6;0;6;268;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"71579";"TABOÃO DA SERRA";71579;"TABOÃO DA SERRA";416;13;"Vereador";"Coligação";14;"PTB";"Partido Trabalhista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";250000002836;"PTB-SD";"PTB / SD";"N";179;0;179;8025;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"69698";"RIBEIRÃO PRETO";69698;"RIBEIRÃO PRETO";322;13;"Vereador";"Coligação";31;"PHS";"Partido Humanista da Solidariedade";-1;"#NULO#";"#NULO#";"#NULO#";250000003082;"JUNTOS PELO FUTURO DE RIBEIRÃO";"PSDB / DEM / SD / PHS";"N";2;0;2;7;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"69698";"RIBEIRÃO PRETO";69698;"RIBEIRÃO PRETO";108;13;"Vereador";"Coligação";77;"SD";"Solidariedade";-1;"#NULO#";"#NULO#";"#NULO#";250000003082;"JUNTOS PELO FUTURO DE RIBEIRÃO";"PSDB / DEM / SD / PHS";"N";1;0;1;65;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"66818";"MARÍLIA";66818;"MARÍLIA";70;13;"Vereador";"Coligação";44;"PRP";"Partido Republicano Progressista";-1;"#NULO#";"#NULO#";"#NULO#";250000003708;"COLIGAÇÃO PT do B/PRP";"PT do B / PRP";"N";49;0;49;253;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"71072";"SÃO PAULO";71072;"SÃO PAULO";351;13;"Vereador";"Coligação";22;"PR";"Partido da República";-1;"#NULO#";"#NULO#";"#NULO#";250000001322;"PT, PDT, PR E PROS";"PT / PDT / PR / PROS";"N";143;0;143;1385;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"71072";"SÃO PAULO";71072;"SÃO PAULO";3;13;"Vereador";"Coligação";22;"PR";"Partido da República";-1;"#NULO#";"#NULO#";"#NULO#";250000001322;"PT, PDT, PR E PROS";"PT / PDT / PR / PROS";"N";53;0;53;877;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"63479";"CONCHAS";63479;"CONCHAS";41;13;"Vereador";"Coligação";31;"PHS";"Partido Humanista da Solidariedade";-1;"#NULO#";"#NULO#";"#NULO#";250000002356;"COLIGAÇÃO PP-PHS-PRP-SD";"SD / PP / PRP / PHS";"N";5;0;5;193;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"68870";"PIRASSUNUNGA";68870;"PIRASSUNUNGA";96;11;"Prefeito";"Coligação";45;"PSDB";"Partido da Social Democracia Brasileira";-1;"#NULO#";"#NULO#";"#NULO#";250000002496;"COMPETÊNCIA, EXPERIÊNCIA E TRABALHO";"PSDB / PSD / DEM / SD / PSDC";"N";0;0;0;10426;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"69132";"PORTO FELIZ";69132;"PORTO FELIZ";100;13;"Vereador";"Coligação";77;"SD";"Solidariedade";-1;"#NULO#";"#NULO#";"#NULO#";250000004969;"PHS, SOLIDARIEDADE e PMB";"SD / PMB / PHS";"N";27;0;27;1251;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"71072";"SÃO PAULO";71072;"SÃO PAULO";372;13;"Vereador";"Partido isolado";30;"NOVO";"Partido Novo";-1;"#NULO#";"#NULO#";"#NULO#";250000000335;"PARTIDO ISOLADO";"NOVO";"N";86;0;86;563;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"61263";"ARAÇARIGUAMA";61263;"ARAÇARIGUAMA";131;13;"Vereador";"Coligação";31;"PHS";"Partido Humanista da Solidariedade";-1;"#NULO#";"#NULO#";"#NULO#";250000006183;"PEN / PMDB / DEM / PHS / PP / PSL";"PEN / PMDB / DEM / PHS / PP / PSL";"N";2;0;2;21;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"61263";"ARAÇARIGUAMA";61263;"ARAÇARIGUAMA";131;13;"Vereador";"Coligação";25;"DEM";"Democratas";-1;"#NULO#";"#NULO#";"#NULO#";250000006183;"PEN / PMDB / DEM / PHS / PP / PSL";"PEN / PMDB / DEM / PHS / PP / PSL";"N";14;0;14;381;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"71072";"SÃO PAULO";71072;"SÃO PAULO";408;13;"Vereador";"Partido isolado";30;"NOVO";"Partido Novo";-1;"#NULO#";"#NULO#";"#NULO#";250000000335;"PARTIDO ISOLADO";"NOVO";"N";283;0;283;1844;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"61492";"APARECIDA";61492;"APARECIDA";190;13;"Vereador";"Partido isolado";50;"PSOL";"Partido Socialismo e Liberdade";-1;"#NULO#";"#NULO#";"#NULO#";250000005937;"PARTIDO ISOLADO";"PSOL";"N";13;0;13;105;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"67890";"OSASCO";67890;"OSASCO";213;13;"Vereador";"Coligação";14;"PTB";"Partido Trabalhista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";250000001103;"COLIGAÇÃO OSASCO UM POVO TRABALHADOR";"PT do B / PTB";"N";17;0;17;303;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"67890";"OSASCO";67890;"OSASCO";331;13;"Vereador";"Coligação";70;"PT do B";"Partido Trabalhista do Brasil";-1;"#NULO#";"#NULO#";"#NULO#";250000001103;"COLIGAÇÃO OSASCO UM POVO TRABALHADOR";"PT do B / PTB";"N";28;0;28;2520;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"67830";"ORIENTE";67830;"ORIENTE";180;13;"Vereador";"Coligação";10;"PRB";"Partido Republicano Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";250000001158;"Juntos por Oriente";"PRB / PR / PSDB / PV";"N";3;0;3;62;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"63258";"CATIGUÁ";63258;"CATIGUÁ";179;13;"Vereador";"Coligação";55;"PSD";"Partido Social Democrático";-1;"#NULO#";"#NULO#";"#NULO#";250000001182;"PMDB/PSB/DEM/PSDB/PSD";"PMDB / DEM / PSB / PSDB / PSD";"N";1;0;1;0;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"62898";"CAJURU";62898;"CAJURU";32;13;"Vereador";"Coligação";19;"PTN";"Partido Trabalhista Nacional";-1;"#NULO#";"#NULO#";"#NULO#";250000001525;"CAJURU SAÚDE E EDUCAÇÃO";"PSD / PPS / PTN";"N";7;0;7;198;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"62898";"CAJURU";62898;"CAJURU";32;13;"Vereador";"Coligação";23;"PPS";"Partido Popular Socialista";-1;"#NULO#";"#NULO#";"#NULO#";250000001525;"CAJURU SAÚDE E EDUCAÇÃO";"PSD / PPS / PTN";"N";8;0;8;532;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"69213";"PRAIA GRANDE";69213;"PRAIA GRANDE";317;13;"Vereador";"Coligação";12;"PDT";"Partido Democrático Trabalhista";-1;"#NULO#";"#NULO#";"#NULO#";250000001745;"PRAIA GRANDE UNIDA";"PDT / PHS / PTC / PC do B / PPS / PT do B";"N";91;0;91;260;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"61590";"ARAMINA";61590;"ARAMINA";50;13;"Vereador";"Coligação";22;"PR";"Partido da República";-1;"#NULO#";"#NULO#";"#NULO#";250000002034;"PPS, SD, PSB, PR";"PPS / SD / PSB / PR";"N";2;0;2;77;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"71510";"SUZANO";71510;"SUZANO";415;13;"Vereador";"Partido isolado";20;"PSC";"Partido Social Cristão";-1;"#NULO#";"#NULO#";"#NULO#";250000003873;"PARTIDO ISOLADO";"PSC";"N";74;0;74;3690;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"65633";"ITAQUAQUECETUBA";65633;"ITAQUAQUECETUBA";377;11;"Prefeito";"Partido isolado";33;"PMN";"Partido da Mobilização Nacional";-1;"#NULO#";"#NULO#";"#NULO#";250000001794;"PARTIDO ISOLADO";"PMN";"N";0;0;0;56;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"70050";"SALTO";70050;"SALTO";221;13;"Vereador";"Partido isolado";40;"PSB";"Partido Socialista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";250000000699;"PARTIDO ISOLADO";"PSB";"N";82;0;82;6438;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"69698";"RIBEIRÃO PRETO";69698;"RIBEIRÃO PRETO";266;13;"Vereador";"Partido isolado";19;"PTN";"Partido Trabalhista Nacional";-1;"#NULO#";"#NULO#";"#NULO#";250000004744;"PARTIDO ISOLADO";"PTN";"N";42;0;42;1669;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"64777";"GUARULHOS";64777;"GUARULHOS";176;13;"Vereador";"Partido isolado";20;"PSC";"Partido Social Cristão";-1;"#NULO#";"#NULO#";"#NULO#";250000000989;"PARTIDO ISOLADO";"PSC";"N";71;0;71;0;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"67555";"NIPOÃ";67555;"NIPOÃ";77;13;"Vereador";"Coligação";11;"PP";"Partido Progressista";-1;"#NULO#";"#NULO#";"#NULO#";250000003115;"PEN, PPS, PT E PP";"PEN / PPS / PT / PP";"N";7;0;7;468;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"61999";"BARBOSA";61999;"BARBOSA";289;13;"Vereador";"Coligação";40;"PSB";"Partido Socialista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";250000003639;"HONESTIDADE, COMPETÊNCIA BARBOSA SEMPRE EM FRENTE";"PSDB / PSB / PTB";"N";0;0;0;49;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"71838";"TAUBATÉ";71838;"TAUBATÉ";141;13;"Vereador";"Coligação";17;"PSL";"Partido Social Liberal";-1;"#NULO#";"#NULO#";"#NULO#";250000003869;"PRB/PSL";"PRB / PSL";"N";8;0;8;251;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"67318";"MONTE AZUL PAULISTA";67318;"MONTE AZUL PAULISTA";171;11;"Prefeito";"Partido isolado";33;"PMN";"Partido da Mobilização Nacional";-1;"#NULO#";"#NULO#";"#NULO#";250000005106;"PARTIDO ISOLADO";"PMN";"N";0;0;0;1511;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"71790";"TARABAI";71790;"TARABAI";261;13;"Vereador";"Coligação";23;"PPS";"Partido Popular Socialista";-1;"#NULO#";"#NULO#";"#NULO#";250000004806;"UNIDOS VENCEREMOS PMDB - PRB - PPS - PHS - PP";"PRB / PP / PMDB / PPS / PHS";"N";2;0;2;221;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"64777";"GUARULHOS";64777;"GUARULHOS";278;13;"Vereador";"Partido isolado";36;"PTC";"Partido Trabalhista Cristão";-1;"#NULO#";"#NULO#";"#NULO#";250000002398;"PARTIDO ISOLADO";"PTC";"N";15;0;15;0;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"64777";"GUARULHOS";64777;"GUARULHOS";395;13;"Vereador";"Partido isolado";36;"PTC";"Partido Trabalhista Cristão";-1;"#NULO#";"#NULO#";"#NULO#";250000002398;"PARTIDO ISOLADO";"PTC";"N";23;0;23;0;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"69299";"PRESIDENTE PRUDENTE";69299;"PRESIDENTE PRUDENTE";101;13;"Vereador";"Coligação";19;"PTN";"Partido Trabalhista Nacional";-1;"#NULO#";"#NULO#";"#NULO#";250000005458;"PRUDENTE MELHOR";"PSB / PTN / PEN";"N";10;0;10;165;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"72214";"URUPÊS";72214;"URUPÊS";207;13;"Vereador";"Partido isolado";23;"PPS";"Partido Popular Socialista";-1;"#NULO#";"#NULO#";"#NULO#";250000005540;"PARTIDO ISOLADO";"PPS";"N";63;0;63;466;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"62090";"BARRETOS";62090;"BARRETOS";21;13;"Vereador";"Partido isolado";50;"PSOL";"Partido Socialismo e Liberdade";-1;"#NULO#";"#NULO#";"#NULO#";250000005276;"PARTIDO ISOLADO";"PSOL";"N";84;0;84;452;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"65358";"ITABERÁ";65358;"ITABERÁ";53;11;"Prefeito";"Coligação";45;"PSDB";"Partido da Social Democracia Brasileira";-1;"#NULO#";"#NULO#";"#NULO#";250000000249;" GESTÃO COM TRANSPARENCIA E PARTICIPAÇÃO ";"PSDB / DEM / PDT / PRP / PEN / PRB / PHS / PR / PTN / PSD / PTB / PSB";"N";0;0;0;5869;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"71072";"SÃO PAULO";71072;"SÃO PAULO";2;13;"Vereador";"Coligação";23;"PPS";"Partido Popular Socialista";-1;"#NULO#";"#NULO#";"#NULO#";250000000646;"PHS - PMB - PPS";"PPS / PHS / PMB";"N";94;0;94;2955;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"71072";"SÃO PAULO";71072;"SÃO PAULO";253;13;"Vereador";"Coligação";23;"PPS";"Partido Popular Socialista";-1;"#NULO#";"#NULO#";"#NULO#";250000000646;"PHS - PMB - PPS";"PPS / PHS / PMB";"N";85;0;85;2596;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"71072";"SÃO PAULO";71072;"SÃO PAULO";6;13;"Vereador";"Coligação";23;"PPS";"Partido Popular Socialista";-1;"#NULO#";"#NULO#";"#NULO#";250000000646;"PHS - PMB - PPS";"PPS / PHS / PMB";"N";84;0;84;2498;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"71072";"SÃO PAULO";71072;"SÃO PAULO";346;13;"Vereador";"Coligação";23;"PPS";"Partido Popular Socialista";-1;"#NULO#";"#NULO#";"#NULO#";250000000646;"PHS - PMB - PPS";"PPS / PHS / PMB";"N";55;0;55;1361;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"71072";"SÃO PAULO";71072;"SÃO PAULO";347;13;"Vereador";"Coligação";23;"PPS";"Partido Popular Socialista";-1;"#NULO#";"#NULO#";"#NULO#";250000000646;"PHS - PMB - PPS";"PPS / PHS / PMB";"N";86;0;86;1380;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"71072";"SÃO PAULO";71072;"SÃO PAULO";390;13;"Vereador";"Partido isolado";29;"PCO";"Partido da Causa Operária";-1;"#NULO#";"#NULO#";"#NULO#";250000005125;"PARTIDO ISOLADO";"PCO";"N";5;0;5;3;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"71072";"SÃO PAULO";71072;"SÃO PAULO";397;13;"Vereador";"Partido isolado";29;"PCO";"Partido da Causa Operária";-1;"#NULO#";"#NULO#";"#NULO#";250000005125;"PARTIDO ISOLADO";"PCO";"N";5;0;5;1;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"71072";"SÃO PAULO";71072;"SÃO PAULO";249;11;"Prefeito";"Partido isolado";29;"PCO";"Partido da Causa Operária";-1;"#NULO#";"#NULO#";"#NULO#";250000005125;"PARTIDO ISOLADO";"PCO";"N";0;0;0;19;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"71072";"SÃO PAULO";71072;"SÃO PAULO";4;11;"Prefeito";"Partido isolado";29;"PCO";"Partido da Causa Operária";-1;"#NULO#";"#NULO#";"#NULO#";250000005125;"PARTIDO ISOLADO";"PCO";"N";0;0;0;23;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"71072";"SÃO PAULO";71072;"SÃO PAULO";348;11;"Prefeito";"Partido isolado";29;"PCO";"Partido da Causa Operária";-1;"#NULO#";"#NULO#";"#NULO#";250000005125;"PARTIDO ISOLADO";"PCO";"N";0;0;0;4;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"71072";"SÃO PAULO";71072;"SÃO PAULO";257;11;"Prefeito";"Partido isolado";29;"PCO";"Partido da Causa Operária";-1;"#NULO#";"#NULO#";"#NULO#";250000005125;"PARTIDO ISOLADO";"PCO";"N";0;0;0;24;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"61913";"BADY BASSITT";61913;"BADY BASSITT";126;13;"Vereador";"Coligação";14;"PTB";"Partido Trabalhista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";250000001134;"PTB, PSDB,PDT,PSC";"PTB / PSDB / PDT / PSC";"N";160;0;160;794;0;0;0;0
"19/01/2026";"14:01:28";2016;2;"Eleição Ordinária";1;220;"Eleições Municipais 2016";"02/10/2016";"M";"SP";"62006";"ILHA COMPRIDA";62006;"ILHA COMPRIDA";51;13;"Vereador";"Coligação";77;"SD";"Solidariedade";-1;"#NULO#";"#NULO#";"#NULO#";250000001526;"PSD - PHS - SD";"PHS / PSD / SD";"N";8;0;8;279;0;0;0;0
